provincia,municipio,lat,lon,fecha,tmax,tmin,precip,viento
buenos aires,moron,-34.6493861631091,-58.6198317111492,2024-08-29,18.3,7.8,0.0,20.0
buenos aires,moron,-34.6493861631091,-58.6198317111492,2024-08-30,12.3,9.5,18.7,30.9
buenos aires,moron,-34.6493861631091,-58.6198317111492,2024-08-31,11.8,9.7,41.5,31.8
buenos aires,moron,-34.6493861631091,-58.6198317111492,2024-09-01,15.3,8.8,0.3,30.6
buenos aires,moron,-34.6493861631091,-58.6198317111492,2024-09-02,18.2,7.9,0.0,24.3
buenos aires,moron,-34.6493861631091,-58.6198317111492,2024-09-03,17.7,10.2,0.0,22.8
buenos aires,moron,-34.6493861631091,-58.6198317111492,2024-09-04,18.7,5.3,0.0,16.6
buenos aires,moron,-34.6493861631091,-58.6198317111492,2024-09-05,16.4,3.6,0.0,20.5
buenos aires,moron,-34.6493861631091,-58.6198317111492,2024-09-06,19.6,10.9,0.0,23.7
buenos aires,moron,-34.6493861631091,-58.6198317111492,2024-09-07,21.9,6.9,0.0,13.5
buenos aires,moron,-34.6493861631091,-58.6198317111492,2024-09-08,21.0,7.2,0.0,17.5
buenos aires,moron,-34.6493861631091,-58.6198317111492,2024-09-09,17.5,11.0,0.1,24.0
buenos aires,moron,-34.6493861631091,-58.6198317111492,2024-09-10,20.8,10.6,0.1,21.9
buenos aires,moron,-34.6493861631091,-58.6198317111492,2024-09-11,18.6,10.4,0.3,22.5
buenos aires,moron,-34.6493861631091,-58.6198317111492,2024-09-12,18.9,6.5,0.0,13.2
buenos aires,moron,-34.6493861631091,-58.6198317111492,2024-09-13,19.6,6.9,0.0,14.1
buenos aires,moron,-34.6493861631091,-58.6198317111492,2024-09-14,17.4,8.2,0.0,18.4
buenos aires,moron,-34.6493861631091,-58.6198317111492,2024-09-15,18.9,5.6,0.0,15.6
buenos aires,moron,-34.6493861631091,-58.6198317111492,2024-09-16,23.7,8.3,0.0,13.0
buenos aires,moron,-34.6493861631091,-58.6198317111492,2024-09-17,23.0,11.9,0.0,19.4
buenos aires,moron,-34.6493861631091,-58.6198317111492,2024-09-18,25.7,13.7,0.0,20.1
buenos aires,moron,-34.6493861631091,-58.6198317111492,2024-09-19,24.3,14.8,9.1,26.3
buenos aires,moron,-34.6493861631091,-58.6198317111492,2024-09-20,22.4,9.2,0.0,16.6
buenos aires,moron,-34.6493861631091,-58.6198317111492,2024-09-21,24.8,12.4,0.0,22.8
buenos aires,moron,-34.6493861631091,-58.6198317111492,2024-09-22,25.3,13.3,0.6,25.5
buenos aires,moron,-34.6493861631091,-58.6198317111492,2024-09-23,20.9,10.0,0.0,23.4
buenos aires,moron,-34.6493861631091,-58.6198317111492,2024-09-24,20.7,11.2,0.0,28.1
buenos aires,moron,-34.6493861631091,-58.6198317111492,2024-09-25,20.9,12.9,0.0,26.3
buenos aires,moron,-34.6493861631091,-58.6198317111492,2024-09-26,19.6,9.6,0.0,20.0
buenos aires,moron,-34.6493861631091,-58.6198317111492,2024-09-27,20.7,6.6,0.0,13.6
buenos aires,moron,-34.6493861631091,-58.6198317111492,2024-09-28,24.6,11.9,0.0,18.9
buenos aires,moron,-34.6493861631091,-58.6198317111492,2024-09-29,27.1,13.0,0.0,17.4
buenos aires,moron,-34.6493861631091,-58.6198317111492,2024-09-30,31.3,18.2,6.6,23.3
buenos aires,moron,-34.6493861631091,-58.6198317111492,2024-10-01,22.2,11.9,0.0,25.1
buenos aires,moron,-34.6493861631091,-58.6198317111492,2024-10-02,18.5,9.3,0.0,19.6
buenos aires,moron,-34.6493861631091,-58.6198317111492,2024-10-03,18.8,6.2,0.0,13.5
buenos aires,moron,-34.6493861631091,-58.6198317111492,2024-10-04,21.8,9.9,0.0,19.6
buenos aires,moron,-34.6493861631091,-58.6198317111492,2024-10-05,24.5,10.9,0.0,18.1
buenos aires,moron,-34.6493861631091,-58.6198317111492,2024-10-06,21.4,11.9,0.0,24.8
buenos aires,moron,-34.6493861631091,-58.6198317111492,2024-10-07,20.2,15.6,0.7,20.5
buenos aires,moron,-34.6493861631091,-58.6198317111492,2024-10-08,21.8,12.0,0.3,23.2
buenos aires,moron,-34.6493861631091,-58.6198317111492,2024-10-09,19.8,11.5,0.0,24.9
buenos aires,moron,-34.6493861631091,-58.6198317111492,2024-10-10,21.2,13.7,0.5,12.6
buenos aires,moron,-34.6493861631091,-58.6198317111492,2024-10-11,28.2,12.7,0.0,19.1
buenos aires,moron,-34.6493861631091,-58.6198317111492,2024-10-12,22.4,13.2,0.9,16.4
buenos aires,moron,-34.6493861631091,-58.6198317111492,2024-10-13,20.1,14.1,1.8,13.3
buenos aires,moron,-34.6493861631091,-58.6198317111492,2024-10-14,21.0,15.2,7.1,23.3
buenos aires,moron,-34.6493861631091,-58.6198317111492,2024-10-15,24.5,15.9,0.0,15.7
buenos aires,moron,-34.6493861631091,-58.6198317111492,2024-10-16,24.0,13.0,0.0,16.6
buenos aires,moron,-34.6493861631091,-58.6198317111492,2024-10-17,25.6,14.8,0.5,15.2
buenos aires,moron,-34.6493861631091,-58.6198317111492,2024-10-18,25.3,14.1,0.0,15.0
buenos aires,moron,-34.6493861631091,-58.6198317111492,2024-10-19,27.6,13.7,0.0,17.9
buenos aires,moron,-34.6493861631091,-58.6198317111492,2024-10-20,29.7,16.9,0.0,27.3
buenos aires,moron,-34.6493861631091,-58.6198317111492,2024-10-21,31.2,21.1,0.1,20.4
buenos aires,moron,-34.6493861631091,-58.6198317111492,2024-10-22,28.2,19.4,0.0,25.3
buenos aires,moron,-34.6493861631091,-58.6198317111492,2024-10-23,23.1,18.3,29.2,26.8
buenos aires,moron,-34.6493861631091,-58.6198317111492,2024-10-24,19.8,13.3,5.9,28.4
buenos aires,moron,-34.6493861631091,-58.6198317111492,2024-10-25,19.2,11.0,4.9,29.7
buenos aires,moron,-34.6493861631091,-58.6198317111492,2024-10-26,22.9,6.6,0.0,23.7
buenos aires,moron,-34.6493861631091,-58.6198317111492,2024-10-27,25.6,11.0,0.0,15.0
buenos aires,moron,-34.6493861631091,-58.6198317111492,2024-10-28,27.4,14.5,0.0,17.1
buenos aires,moron,-34.6493861631091,-58.6198317111492,2024-10-29,29.2,16.0,0.0,13.0
buenos aires,moron,-34.6493861631091,-58.6198317111492,2024-10-30,28.6,17.0,0.0,17.7
buenos aires,moron,-34.6493861631091,-58.6198317111492,2024-10-31,27.5,18.3,0.0,20.0
buenos aires,moron,-34.6493861631091,-58.6198317111492,2024-11-01,31.5,19.6,0.0,19.5
buenos aires,moron,-34.6493861631091,-58.6198317111492,2024-11-02,24.5,18.9,17.3,28.2
buenos aires,moron,-34.6493861631091,-58.6198317111492,2024-11-03,22.9,13.2,0.0,31.0
buenos aires,moron,-34.6493861631091,-58.6198317111492,2024-11-04,23.9,17.2,16.6,23.5
buenos aires,moron,-34.6493861631091,-58.6198317111492,2024-11-05,23.6,12.8,0.0,20.4
buenos aires,moron,-34.6493861631091,-58.6198317111492,2024-11-06,24.5,13.3,0.0,17.0
buenos aires,moron,-34.6493861631091,-58.6198317111492,2024-11-07,23.4,14.8,0.3,26.3
buenos aires,moron,-34.6493861631091,-58.6198317111492,2024-11-08,24.9,12.9,0.0,17.3
buenos aires,moron,-34.6493861631091,-58.6198317111492,2024-11-09,27.1,14.7,0.0,16.8
buenos aires,moron,-34.6493861631091,-58.6198317111492,2024-11-10,29.1,17.5,1.6,33.7
buenos aires,moron,-34.6493861631091,-58.6198317111492,2024-11-11,22.4,13.7,5.6,36.7
buenos aires,moron,-34.6493861631091,-58.6198317111492,2024-11-12,22.4,9.6,0.0,17.9
buenos aires,moron,-34.6493861631091,-58.6198317111492,2024-11-13,26.1,12.4,0.0,9.7
buenos aires,moron,-34.6493861631091,-58.6198317111492,2024-11-14,30.5,15.2,0.0,10.2
buenos aires,moron,-34.6493861631091,-58.6198317111492,2024-11-15,32.9,19.2,0.0,13.6
buenos aires,moron,-34.6493861631091,-58.6198317111492,2024-11-16,34.6,21.0,0.0,13.0
buenos aires,moron,-34.6493861631091,-58.6198317111492,2024-11-17,23.8,14.4,23.2,24.6
buenos aires,moron,-34.6493861631091,-58.6198317111492,2024-11-18,23.7,11.9,0.0,13.5
buenos aires,moron,-34.6493861631091,-58.6198317111492,2024-11-19,21.5,13.5,0.0,14.4
buenos aires,moron,-34.6493861631091,-58.6198317111492,2024-11-20,25.4,17.4,0.0,14.2
buenos aires,moron,-34.6493861631091,-58.6198317111492,2024-11-21,25.8,17.3,0.0,15.5
buenos aires,moron,-34.6493861631091,-58.6198317111492,2024-11-22,27.3,17.4,0.0,15.3
buenos aires,moron,-34.6493861631091,-58.6198317111492,2024-11-23,27.9,18.6,0.0,14.0
buenos aires,moron,-34.6493861631091,-58.6198317111492,2024-11-24,33.2,20.5,4.1,14.6
buenos aires,moron,-34.6493861631091,-58.6198317111492,2024-11-25,29.3,20.7,9.4,14.9
buenos aires,moron,-34.6493861631091,-58.6198317111492,2024-11-26,26.4,21.3,14.1,15.4
buenos aires,moron,-34.6493861631091,-58.6198317111492,2024-11-27,24.4,19.7,25.6,12.5
buenos aires,moron,-34.6493861631091,-58.6198317111492,2024-11-28,26.4,18.2,0.6,19.7
buenos aires,moron,-34.6493861631091,-58.6198317111492,2024-11-29,26.2,17.1,3.7,15.7
buenos aires,moron,-34.6493861631091,-58.6198317111492,2024-11-30,25.2,16.2,0.2,12.7
buenos aires,moron,-34.6493861631091,-58.6198317111492,2024-12-01,23.4,18.5,32.9,26.9
buenos aires,moron,-34.6493861631091,-58.6198317111492,2024-12-02,21.4,13.0,0.0,20.3
buenos aires,moron,-34.6493861631091,-58.6198317111492,2024-12-03,21.8,9.2,0.0,13.0
buenos aires,moron,-34.6493861631091,-58.6198317111492,2024-12-04,26.5,12.8,0.0,14.4
buenos aires,moron,-34.6493861631091,-58.6198317111492,2024-12-05,33.1,16.7,0.5,15.6
buenos aires,moron,-34.6493861631091,-58.6198317111492,2024-12-06,26.9,19.2,0.6,15.9
buenos aires,moron,-34.6493861631091,-58.6198317111492,2024-12-07,20.6,12.5,0.0,15.2
buenos aires,moron,-34.6493861631091,-58.6198317111492,2024-12-08,22.4,11.0,0.0,11.3
buenos aires,moron,-34.6493861631091,-58.6198317111492,2024-12-09,26.3,13.2,0.0,8.7
buenos aires,moron,-34.6493861631091,-58.6198317111492,2024-12-10,29.5,16.0,0.0,10.9
buenos aires,moron,-34.6493861631091,-58.6198317111492,2024-12-11,30.5,18.2,0.0,15.9
buenos aires,moron,-34.6493861631091,-58.6198317111492,2024-12-12,33.4,20.8,5.5,15.4
buenos aires,moron,-34.6493861631091,-58.6198317111492,2024-12-13,27.4,20.4,3.1,15.5
buenos aires,moron,-34.6493861631091,-58.6198317111492,2024-12-14,27.3,17.4,0.0,19.0
buenos aires,moron,-34.6493861631091,-58.6198317111492,2024-12-15,26.7,17.0,0.0,15.4
buenos aires,moron,-34.6493861631091,-58.6198317111492,2024-12-16,27.4,14.1,0.0,13.3
buenos aires,moron,-34.6493861631091,-58.6198317111492,2024-12-17,28.4,18.1,0.0,13.4
buenos aires,moron,-34.6493861631091,-58.6198317111492,2024-12-18,30.1,19.8,0.0,12.2
buenos aires,moron,-34.6493861631091,-58.6198317111492,2024-12-19,28.1,20.0,3.3,9.6
buenos aires,moron,-34.6493861631091,-58.6198317111492,2024-12-20,29.4,20.7,0.8,20.7
buenos aires,moron,-34.6493861631091,-58.6198317111492,2024-12-21,24.3,15.0,0.0,16.2
buenos aires,moron,-34.6493861631091,-58.6198317111492,2024-12-22,28.3,14.8,0.0,13.1
buenos aires,moron,-34.6493861631091,-58.6198317111492,2024-12-23,31.7,17.6,0.8,15.3
buenos aires,moron,-34.6493861631091,-58.6198317111492,2024-12-24,25.5,18.7,3.4,16.0
buenos aires,moron,-34.6493861631091,-58.6198317111492,2024-12-25,21.3,14.8,0.0,15.9
buenos aires,moron,-34.6493861631091,-58.6198317111492,2024-12-26,24.7,13.8,0.0,17.0
buenos aires,moron,-34.6493861631091,-58.6198317111492,2024-12-27,27.9,15.8,0.0,13.7
buenos aires,moron,-34.6493861631091,-58.6198317111492,2024-12-28,30.5,17.5,0.0,14.0
buenos aires,moron,-34.6493861631091,-58.6198317111492,2024-12-29,28.9,18.3,0.0,11.7
buenos aires,moron,-34.6493861631091,-58.6198317111492,2024-12-30,31.1,19.4,0.0,15.3
buenos aires,moron,-34.6493861631091,-58.6198317111492,2024-12-31,32.6,20.8,0.0,12.6
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2022-01-01,26.9,21.9,4.4,22.0
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2022-01-02,30.9,19.4,0.0,19.1
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2022-01-03,32.7,20.6,0.0,21.3
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2022-01-04,32.0,20.9,6.7,28.1
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2022-01-05,26.6,15.3,0.0,28.8
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2022-01-06,25.8,18.0,0.0,25.3
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2022-01-07,26.8,20.2,0.0,23.1
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2022-01-08,28.3,22.3,0.0,23.5
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2022-01-09,29.6,21.1,0.0,24.0
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2022-01-10,32.9,21.1,0.0,15.0
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2022-01-11,38.9,23.2,0.0,30.0
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2022-01-12,30.1,21.4,0.0,26.5
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2022-01-13,34.9,22.6,0.0,18.8
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2022-01-14,40.9,25.4,0.0,19.8
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2022-01-15,37.3,26.5,2.0,31.0
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2022-01-16,31.8,24.6,6.8,21.1
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2022-01-17,26.0,19.9,12.6,30.4
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2022-01-18,24.9,19.2,14.9,27.2
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2022-01-19,27.0,21.8,7.5,25.9
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2022-01-20,28.2,22.3,0.2,23.2
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2022-01-21,29.1,24.5,0.6,21.7
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2022-01-22,30.5,23.4,13.7,22.0
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2022-01-23,27.7,21.8,0.2,11.6
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2022-01-24,30.0,21.7,0.2,13.7
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2022-01-25,29.4,23.4,5.4,13.8
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2022-01-26,27.5,17.5,5.4,34.8
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2022-01-27,22.8,13.8,0.0,25.5
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2022-01-28,22.7,15.2,0.0,16.1
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2022-01-29,27.3,17.5,0.0,14.1
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2022-01-30,28.5,19.7,0.0,17.1
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2022-01-31,25.0,17.1,0.5,28.6
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2022-02-01,28.3,16.8,0.0,16.1
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2022-02-02,31.7,20.8,0.0,14.3
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2022-02-03,25.5,20.9,29.5,13.5
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2022-02-04,27.6,18.7,0.1,13.1
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2022-02-05,21.9,16.6,11.8,29.0
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2022-02-06,20.9,13.2,0.0,29.2
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2022-02-07,24.4,13.8,0.0,18.2
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2022-02-08,23.2,13.4,0.0,16.4
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2022-02-09,26.8,17.3,0.0,18.1
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2022-02-10,29.0,19.5,0.0,18.5
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2022-02-11,28.8,14.3,2.0,36.3
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2022-02-12,21.3,13.4,2.8,26.1
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2022-02-13,25.0,9.8,0.0,18.0
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2022-02-14,29.9,14.9,0.0,15.3
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2022-02-15,32.2,18.7,0.0,19.2
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2022-02-16,34.4,20.9,0.0,16.7
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2022-02-17,25.2,17.7,0.0,29.9
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2022-02-18,25.0,15.3,0.0,20.2
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2022-02-19,27.9,19.6,0.0,21.6
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2022-02-20,23.0,17.0,57.4,22.4
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2022-02-21,25.7,15.5,0.0,23.0
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2022-02-22,24.6,16.1,0.3,14.3
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2022-02-23,24.3,17.5,0.0,23.9
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2022-02-24,24.2,18.3,15.8,26.0
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2022-02-25,26.9,14.4,0.0,11.7
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2022-02-26,29.3,21.6,13.1,20.1
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2022-02-27,28.0,21.6,34.9,20.5
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2022-02-28,26.4,16.8,0.0,22.7
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2022-03-01,25.4,14.8,0.0,19.2
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2022-03-02,28.3,18.0,0.0,22.4
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2022-03-03,25.3,19.3,0.0,21.2
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2022-03-04,27.4,20.3,1.2,19.4
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2022-03-05,24.0,20.4,8.9,21.1
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2022-03-06,26.1,19.9,10.3,21.2
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2022-03-07,25.4,18.4,46.3,24.6
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2022-03-08,25.0,15.1,0.0,13.8
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2022-03-09,20.9,16.0,18.3,18.5
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2022-03-10,23.6,15.1,0.0,18.5
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2022-03-11,23.1,13.2,0.1,20.5
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2022-03-12,22.4,10.4,0.0,11.7
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2022-03-13,23.4,14.3,0.0,11.1
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2022-03-14,26.7,13.7,0.0,15.2
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2022-03-15,28.5,17.2,0.0,14.1
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2022-03-16,27.4,18.2,0.0,19.8
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2022-03-17,30.0,17.9,0.0,24.1
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2022-03-18,21.4,13.4,32.9,30.0
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2022-03-19,18.8,8.2,0.0,13.3
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2022-03-20,19.5,11.7,0.2,27.9
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2022-03-21,22.3,15.8,1.2,28.2
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2022-03-22,22.9,17.7,2.4,22.6
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2022-03-23,25.5,16.5,3.5,20.2
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2022-03-24,20.3,11.5,30.1,37.6
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2022-03-25,21.1,8.7,2.9,34.5
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2022-03-26,21.9,15.7,0.1,25.7
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2022-03-27,26.7,12.8,0.0,16.2
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2022-03-28,25.7,15.1,0.0,21.6
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2022-03-29,26.8,15.2,2.2,34.4
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2022-03-30,16.3,9.3,0.0,28.0
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2022-03-31,17.5,6.4,0.0,14.6
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2022-04-01,18.4,6.0,0.0,13.0
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2022-04-02,20.7,11.6,0.0,21.8
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2022-04-03,23.0,15.8,3.6,17.8
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2022-04-04,20.4,7.2,0.0,18.0
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2022-04-05,22.9,8.1,0.0,12.0
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2022-04-06,26.0,12.4,0.0,13.3
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2022-04-07,24.5,15.3,0.0,17.4
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2022-04-08,23.3,17.8,0.0,17.3
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2022-04-09,22.4,16.2,0.0,18.1
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2022-04-10,26.0,17.6,1.3,18.1
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2022-04-11,22.9,13.6,21.9,23.9
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2022-04-12,21.0,9.9,0.1,19.5
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2022-04-13,19.0,8.2,0.0,14.3
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2022-04-14,19.6,8.9,0.0,12.3
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2022-04-15,18.1,9.7,0.0,12.9
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2022-04-16,21.3,12.1,0.0,13.9
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2022-04-17,20.6,15.6,0.0,14.7
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2022-04-18,20.8,15.1,0.6,15.0
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2022-04-19,23.0,14.4,0.0,13.1
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2022-04-20,25.4,15.2,0.1,13.3
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2022-04-21,20.5,12.3,1.1,15.3
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2022-04-22,17.7,11.9,2.3,20.2
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2022-04-23,21.2,6.5,0.0,23.6
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2022-04-24,22.3,12.7,0.0,24.1
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2022-04-25,23.1,17.0,24.1,34.8
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2022-04-26,23.5,16.6,3.8,27.1
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2022-04-27,21.6,12.6,31.6,32.3
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2022-04-28,16.0,7.5,0.0,21.2
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2022-04-29,13.5,3.5,0.0,12.6
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2022-04-30,13.7,4.8,0.0,11.4
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2022-05-01,16.7,5.7,0.0,13.0
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2022-05-02,15.2,6.9,0.2,17.4
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2022-05-03,15.5,4.8,0.0,9.7
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2022-05-04,17.8,5.7,0.0,10.3
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2022-05-05,20.2,8.7,0.0,13.3
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2022-05-06,22.8,11.1,0.0,13.6
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2022-05-07,23.2,13.4,0.0,21.3
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2022-05-08,22.0,13.4,0.0,15.4
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2022-05-09,21.0,10.2,0.0,10.9
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2022-05-10,18.9,11.7,0.0,13.0
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2022-05-11,16.7,9.1,0.0,16.8
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2022-05-12,15.9,7.0,0.0,14.2
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2022-05-13,19.0,10.1,0.0,15.9
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2022-05-14,18.8,10.2,0.0,15.3
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2022-05-15,14.3,6.2,0.0,21.5
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2022-05-16,14.6,9.0,0.3,37.2
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2022-05-17,13.9,8.5,0.0,40.6
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2022-05-18,13.9,6.3,0.0,22.4
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2022-05-19,14.6,5.1,0.0,10.4
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2022-05-20,17.5,6.8,0.0,18.7
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2022-05-21,20.0,9.9,0.0,13.4
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2022-05-22,18.1,6.5,0.0,15.6
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2022-05-23,19.9,10.4,0.0,13.0
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2022-05-24,20.7,12.3,1.4,15.8
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2022-05-25,12.7,7.4,13.8,30.0
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2022-05-26,13.6,5.2,0.0,18.9
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2022-05-27,15.0,6.3,0.0,14.4
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2022-05-28,13.2,6.6,0.0,13.7
